Date,Close
2025-07-06 00:00:00+00:00,2571.236572265625
2025-07-07 00:00:00+00:00,2543.01318359375
2025-07-08 00:00:00+00:00,2615.505859375
2025-07-09 00:00:00+00:00,2770.777587890625
2025-07-10 00:00:00+00:00,2954.84521484375
2025-07-11 00:00:00+00:00,2957.88623046875
2025-07-12 00:00:00+00:00,2942.91162109375
2025-07-13 00:00:00+00:00,2973.35888671875
2025-07-14 00:00:00+00:00,3013.350830078125
2025-07-15 00:00:00+00:00,3139.8896484375
2025-07-16 00:00:00+00:00,3371.5068359375
2025-07-17 00:00:00+00:00,3476.784423828125
2025-07-18 00:00:00+00:00,3549.016357421875
2025-07-19 00:00:00+00:00,3595.273681640625
2025-07-20 00:00:00+00:00,3759.471435546875
2025-07-21 00:00:00+00:00,3763.371337890625
2025-07-22 00:00:00+00:00,3749.1455078125
2025-07-23 00:00:00+00:00,3629.70361328125
2025-07-24 00:00:00+00:00,3708.005615234375
2025-07-25 00:00:00+00:00,3727.266845703125
2025-07-26 00:00:00+00:00,3741.39599609375
2025-07-27 00:00:00+00:00,3875.24658203125
2025-07-28 00:00:00+00:00,3787.42578125
2025-07-29 00:00:00+00:00,3793.454833984375
2025-07-30 00:00:00+00:00,3808.20166015625
2025-07-31 00:00:00+00:00,3696.707763671875
2025-08-01 00:00:00+00:00,3488.365966796875
2025-08-02 00:00:00+00:00,3392.7412109375
2025-08-03 00:00:00+00:00,3497.379150390625
2025-08-04 00:00:00+00:00,3718.986083984375
2025-08-05 00:00:00+00:00,3611.8994140625
2025-08-06 00:00:00+00:00,3683.920654296875
2025-08-07 00:00:00+00:00,3914.325927734375
2025-08-08 00:00:00+00:00,4009.848876953125
2025-08-09 00:00:00+00:00,4263.59912109375
2025-08-10 00:00:00+00:00,4254.2177734375
2025-08-11 00:00:00+00:00,4226.966796875
2025-08-12 00:00:00+00:00,4590.9248046875
2025-08-13 00:00:00+00:00,4756.27587890625
2025-08-14 00:00:00+00:00,4548.16650390625
2025-08-15 00:00:00+00:00,4439.98876953125
2025-08-16 00:00:00+00:00,4426.18017578125
2025-08-17 00:00:00+00:00,4473.271484375
2025-08-18 00:00:00+00:00,4312.5048828125
2025-08-19 00:00:00+00:00,4073.464111328125
2025-08-20 00:00:00+00:00,4334.50048828125
2025-08-21 00:00:00+00:00,4223.2099609375
2025-08-22 00:00:00+00:00,4831.3486328125
2025-08-23 00:00:00+00:00,4776.09033203125
2025-08-24 00:00:00+00:00,4779.6474609375
2025-08-25 00:00:00+00:00,4372.98779296875
2025-08-26 00:00:00+00:00,4600.4267578125
2025-08-27 00:00:00+00:00,4503.39306640625
2025-08-28 00:00:00+00:00,4507.177734375
2025-08-29 00:00:00+00:00,4360.15283203125
2025-08-30 00:00:00+00:00,4374.1533203125
2025-08-31 00:00:00+00:00,4390.01904296875
2025-09-01 00:00:00+00:00,4314.47021484375
2025-09-02 00:00:00+00:00,4325.36572265625
2025-09-03 00:00:00+00:00,4450.38916015625
2025-09-05 00:00:00+00:00,4333.17919921875
