Date,Close
2025-06-09 00:00:00-04:00,693.5263671875
2025-06-10 00:00:00-04:00,701.8599853515625
2025-06-11 00:00:00-04:00,693.6063232421875
2025-06-12 00:00:00-04:00,692.826904296875
2025-06-13 00:00:00-04:00,682.344970703125
2025-06-16 00:00:00-04:00,702.1199951171875
2025-06-17 00:00:00-04:00,697.22998046875
2025-06-18 00:00:00-04:00,695.77001953125
2025-06-20 00:00:00-04:00,682.3499755859375
2025-06-23 00:00:00-04:00,698.530029296875
2025-06-24 00:00:00-04:00,712.2000122070312
2025-06-25 00:00:00-04:00,708.6799926757812
2025-06-26 00:00:00-04:00,726.0900268554688
2025-06-27 00:00:00-04:00,733.6300048828125
2025-06-30 00:00:00-04:00,738.0900268554688
2025-07-01 00:00:00-04:00,719.219970703125
2025-07-02 00:00:00-04:00,713.5700073242188
2025-07-03 00:00:00-04:00,719.010009765625
2025-07-07 00:00:00-04:00,718.3499755859375
2025-07-08 00:00:00-04:00,720.6699829101562
2025-07-09 00:00:00-04:00,732.780029296875
2025-07-10 00:00:00-04:00,727.239990234375
2025-07-11 00:00:00-04:00,717.510009765625
2025-07-14 00:00:00-04:00,720.9199829101562
2025-07-15 00:00:00-04:00,710.3900146484375
2025-07-16 00:00:00-04:00,702.9099731445312
2025-07-17 00:00:00-04:00,701.4099731445312
2025-07-18 00:00:00-04:00,704.280029296875
2025-07-21 00:00:00-04:00,712.969970703125
2025-07-22 00:00:00-04:00,704.8099975585938
2025-07-23 00:00:00-04:00,713.5800170898438
2025-07-24 00:00:00-04:00,714.7999877929688
2025-07-25 00:00:00-04:00,712.6799926757812
2025-07-28 00:00:00-04:00,717.6300048828125
2025-07-29 00:00:00-04:00,700.0
2025-07-30 00:00:00-04:00,695.2100219726562
2025-07-31 00:00:00-04:00,773.4400024414062
2025-08-01 00:00:00-04:00,750.010009765625
2025-08-04 00:00:00-04:00,776.3699951171875
2025-08-05 00:00:00-04:00,763.4600219726562
2025-08-06 00:00:00-04:00,771.989990234375
2025-08-07 00:00:00-04:00,761.8300170898438
2025-08-08 00:00:00-04:00,769.2999877929688
2025-08-11 00:00:00-04:00,765.8699951171875
2025-08-12 00:00:00-04:00,790.0
2025-08-13 00:00:00-04:00,780.0800170898438
2025-08-14 00:00:00-04:00,782.1300048828125
2025-08-15 00:00:00-04:00,785.22998046875
2025-08-18 00:00:00-04:00,767.3699951171875
2025-08-19 00:00:00-04:00,751.47998046875
2025-08-20 00:00:00-04:00,747.719970703125
2025-08-21 00:00:00-04:00,739.0999755859375
2025-08-22 00:00:00-04:00,754.7899780273438
2025-08-25 00:00:00-04:00,753.2999877929688
2025-08-26 00:00:00-04:00,754.0999755859375
2025-08-27 00:00:00-04:00,747.3800048828125
2025-08-28 00:00:00-04:00,751.1099853515625
2025-08-29 00:00:00-04:00,738.7000122070312
2025-09-02 00:00:00-04:00,735.1099853515625
2025-09-03 00:00:00-04:00,737.0499877929688
2025-09-04 00:00:00-04:00,748.6500244140625
