Date,Close
2025-06-09 00:00:00-04:00,52.130001068115234
2025-06-10 00:00:00-04:00,51.43000030517578
2025-06-11 00:00:00-04:00,51.939998626708984
2025-06-12 00:00:00-04:00,53.529998779296875
2025-06-13 00:00:00-04:00,54.459999084472656
2025-06-16 00:00:00-04:00,53.54999923706055
2025-06-17 00:00:00-04:00,53.5099983215332
2025-06-18 00:00:00-04:00,53.0
2025-06-20 00:00:00-04:00,52.290000915527344
2025-06-23 00:00:00-04:00,53.11000061035156
2025-06-24 00:00:00-04:00,51.86000061035156
2025-06-25 00:00:00-04:00,51.91999816894531
2025-06-26 00:00:00-04:00,52.619998931884766
2025-06-27 00:00:00-04:00,50.72999954223633
2025-06-30 00:00:00-04:00,52.060001373291016
2025-07-01 00:00:00-04:00,52.040000915527344
2025-07-02 00:00:00-04:00,52.65999984741211
2025-07-03 00:00:00-04:00,52.90999984741211
2025-07-07 00:00:00-04:00,53.16999816894531
2025-07-08 00:00:00-04:00,50.790000915527344
2025-07-09 00:00:00-04:00,51.5
2025-07-10 00:00:00-04:00,51.900001525878906
2025-07-11 00:00:00-04:00,52.41999816894531
2025-07-14 00:00:00-04:00,52.45000076293945
2025-07-15 00:00:00-04:00,51.619998931884766
2025-07-16 00:00:00-04:00,51.81999969482422
2025-07-17 00:00:00-04:00,51.2400016784668
2025-07-18 00:00:00-04:00,51.130001068115234
2025-07-21 00:00:00-04:00,53.02000045776367
2025-07-22 00:00:00-04:00,54.47999954223633
2025-07-23 00:00:00-04:00,53.84000015258789
2025-07-24 00:00:00-04:00,53.33000183105469
2025-07-25 00:00:00-04:00,53.959999084472656
2025-07-28 00:00:00-04:00,52.59000015258789
2025-07-29 00:00:00-04:00,53.25
2025-07-30 00:00:00-04:00,51.779998779296875
2025-07-31 00:00:00-04:00,51.63999938964844
2025-08-01 00:00:00-04:00,52.45000076293945
2025-08-04 00:00:00-04:00,54.939998626708984
2025-08-05 00:00:00-04:00,56.459999084472656
2025-08-06 00:00:00-04:00,57.38999938964844
2025-08-07 00:00:00-04:00,57.939998626708984
2025-08-08 00:00:00-04:00,58.060001373291016
2025-08-11 00:00:00-04:00,57.689998626708984
2025-08-12 00:00:00-04:00,58.209999084472656
2025-08-13 00:00:00-04:00,58.06999969482422
2025-08-14 00:00:00-04:00,57.70000076293945
2025-08-15 00:00:00-04:00,58.279998779296875
2025-08-18 00:00:00-04:00,58.099998474121094
2025-08-19 00:00:00-04:00,56.599998474121094
2025-08-20 00:00:00-04:00,58.31999969482422
2025-08-21 00:00:00-04:00,59.290000915527344
2025-08-22 00:00:00-04:00,60.18000030517578
2025-08-25 00:00:00-04:00,60.2599983215332
2025-08-26 00:00:00-04:00,61.599998474121094
2025-08-27 00:00:00-04:00,61.47999954223633
2025-08-28 00:00:00-04:00,61.33000183105469
2025-08-29 00:00:00-04:00,63.16999816894531
2025-09-02 00:00:00-04:00,64.80000305175781
2025-09-03 00:00:00-04:00,65.19999694824219
2025-09-04 00:00:00-04:00,64.56999969482422
