Date,Close
2025-06-09 00:00:00-04:00,306.6199951171875
2025-06-10 00:00:00-04:00,306.7099914550781
2025-06-11 00:00:00-04:00,308.3699951171875
2025-06-12 00:00:00-04:00,312.20001220703125
2025-06-13 00:00:00-04:00,316.2900085449219
2025-06-16 00:00:00-04:00,311.7799987792969
2025-06-17 00:00:00-04:00,311.94000244140625
2025-06-18 00:00:00-04:00,310.260009765625
2025-06-20 00:00:00-04:00,310.1300048828125
2025-06-23 00:00:00-04:00,311.0799865722656
2025-06-24 00:00:00-04:00,306.19000244140625
2025-06-25 00:00:00-04:00,307.1199951171875
2025-06-26 00:00:00-04:00,306.7799987792969
2025-06-27 00:00:00-04:00,301.2200012207031
2025-06-30 00:00:00-04:00,304.8299865722656
2025-07-01 00:00:00-04:00,307.54998779296875
2025-07-02 00:00:00-04:00,309.25
2025-07-03 00:00:00-04:00,307.1400146484375
2025-07-07 00:00:00-04:00,307.3699951171875
2025-07-08 00:00:00-04:00,304.1600036621094
2025-07-09 00:00:00-04:00,305.5199890136719
2025-07-10 00:00:00-04:00,306.20001220703125
2025-07-11 00:00:00-04:00,309.1400146484375
2025-07-14 00:00:00-04:00,308.010009765625
2025-07-15 00:00:00-04:00,306.7300109863281
2025-07-16 00:00:00-04:00,308.260009765625
2025-07-17 00:00:00-04:00,307.5899963378906
2025-07-18 00:00:00-04:00,308.3900146484375
2025-07-21 00:00:00-04:00,313.1300048828125
2025-07-22 00:00:00-04:00,316.1000061035156
2025-07-23 00:00:00-04:00,312.17999267578125
2025-07-24 00:00:00-04:00,310.2699890136719
2025-07-25 00:00:00-04:00,307.3999938964844
2025-07-28 00:00:00-04:00,305.4100036621094
2025-07-29 00:00:00-04:00,306.25
2025-07-30 00:00:00-04:00,300.9599914550781
2025-07-31 00:00:00-04:00,302.9599914550781
2025-08-01 00:00:00-04:00,309.1099853515625
2025-08-04 00:00:00-04:00,310.9100036621094
2025-08-05 00:00:00-04:00,311.1600036621094
2025-08-06 00:00:00-04:00,310.5
2025-08-07 00:00:00-04:00,313.1199951171875
2025-08-08 00:00:00-04:00,313.04998779296875
2025-08-11 00:00:00-04:00,308.54998779296875
2025-08-12 00:00:00-04:00,308.2699890136719
2025-08-13 00:00:00-04:00,309.2099914550781
2025-08-14 00:00:00-04:00,307.25
2025-08-15 00:00:00-04:00,307.42999267578125
2025-08-18 00:00:00-04:00,306.95001220703125
2025-08-19 00:00:00-04:00,305.2699890136719
2025-08-20 00:00:00-04:00,308.3599853515625
2025-08-21 00:00:00-04:00,307.2900085449219
2025-08-22 00:00:00-04:00,310.5799865722656
2025-08-25 00:00:00-04:00,309.8299865722656
2025-08-26 00:00:00-04:00,312.0799865722656
2025-08-27 00:00:00-04:00,312.7099914550781
2025-08-28 00:00:00-04:00,315.0299987792969
2025-08-29 00:00:00-04:00,318.07000732421875
2025-09-02 00:00:00-04:00,325.5899963378906
2025-09-03 00:00:00-04:00,328.1400146484375
2025-09-04 00:00:00-04:00,326.69000244140625
